urls,products,most_similar_urls
https://sakhome.co.uk/collections/best-sellers-1/products/bibi-candle-holder-rouge,"[' LAK ���', ' Liechtenstein CHF CHF', ' Mali XOF Fr']","['http://oot-oot.com/products/', 'https://furnitica-vinova.myshopify.com/products/enim-donec-pede', 'https://www.canvasinteriors.com/collections/rugs/products/lia']"
https://www.astellahrela.com/products/narla-tray,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://huxlo.co.uk/products/desk,['No products found'],"['https://www.mrandmrswhite.net/products/gift-card-2', 'https://primrosehomeware.co.uk/products/pulley-clothes-airer-5-lath', 'https://brisbanefurniture.com.au/products/linear-desk']"
https://centralcoastfurniture.com/collections/desks/products/lewis-desk,['No products found'],"['https://www.mrandmrswhite.net/products/gift-card-2', 'https://primrosehomeware.co.uk/products/pulley-clothes-airer-5-lath', 'https://brisbanefurniture.com.au/products/linear-desk']"
https://mandai-design.com/products/led-einbaustrahler-boston-downlight,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.furnituresales.com.au/products/200573469,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.jarrahmarri.com.au/products/corner-tv-unit,"[' Glen 5 Seater Corner Modular', ' Casey 5 Seater Corner Modular Sofa', ' Casey Corner Modular Sofa,', ' Betty Manual Recliner Sofa', ' Betty Manual Recliner Sofa,', ' Patrick Manual Recliner Sofa', ' Patrick Recliner Sofa,', ' Townsville 2 Drw Bedside Table', ' Townsville 2-Drawer Bedside Table', ' Ashland 2 Drw Bedside Table', ' Ashland 2 Drawer Bedside Table', ' Ashland 2-Drawer Bedside Table', ' Ash 1 Drw Bedside (Clearance)', ' Ash 1 Drawer Bedside', ' Townsville Bed']","['https://www.prestige-affairs.com/products/wishbone-y-chair', 'https://eurolivingfurniture.com/products/746-writing-desk', 'https://www.furnitureworldsaskatoon.com/products/']"
https://www.henryandoliverco.com/products/gift-vouchers,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://outonthepatio.com.au/products/aria,['empty file'],"['https://britishhomeinteriors.co.uk/products/mirrored-fireplace', 'https://www.dillamores.co.uk/products/claremont-two-seater-sherborne/', 'http://www.bycollage.com/products/?product_tag=flux']"
https://avehome.com/products/aria-desk,[' Aria Desk'],"['https://mikazahome.ca/products/page/4/', 'https://furniturevilla.co.uk/products/living-room-furniture/desk', 'https://dkmodernfurniture.com/products/novah-desks?variant=20650194534470']"
https://elephanthead.co.uk/products/colourful-markers-cushion-cover,"[' Colourful Markers, Embroidered Cushion Cover 16"" x 16""', ' Colourful Bunting, Embroidered Cushion Cover 16"" x 16""', ' Vibrant Florals, Embroidered Cushion Cover 16"" x 16""', ' Birds, Embroidered Cushion Cover 16"" x 16""', ' Pencils, Embroidered Cushion Cover 16"" x 16""']","['https://www.bandhinidesign.com/products/norway', 'https://newstartfurniture.com.au/products/4-four-poster-king-bed-frame', 'https://medleyhome.com/products/ridge-accent-chair']"
https://www.mantrafurnishings.com/products/5285-01-chair,[' Mantra Home'],"['https://viesso.com/products/haru-bed', 'https://designhouse.com/products/pig-bank', 'https://jeffjonesfurniture.net/products/Ashley-Furniture/ashley/b69746.html']"
https://www.coolstuffandaccessories.com/products/white-wood-dining-table,"[' White Wood Dining Table', ' white wood dining table', ' Metal Dining Table/Grey', ' Modern Rectangular Dining Table', ' modern rectangular dining table', ' Rectangular Dining Table 32""x48""/White', ' Round Dining Table 48""/Black', ' Sia Wood Dining Table', ' Sia dining table.']","['https://livingedge.com.au/products/tables/dining', 'https://singapore-furniture-sale.com/products/naples-teak-coffee-table-40x60x100-sfs638ct-000-ta', 'https://www.laura-james.co.uk/products/coffee-table-corona']"
https://thecooldepot.com/products/3d-cement-wall-planter,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://ifortifi.ca/products/pl103,"[' Amara Dining Chair', ' Werner Extendable Dining Table', ' The Kace Dining Table', ' The Haven Sideboard', ' Mikael Queen Bed', ' Jan Sectional Beyond', ' Emery Dining Chair', ' Zola Dining Chair - Walnut & Black', ' Venn Extendable Dining Table', ' Amara Dining', ' Anders Dining Chair', ' Zola Dining Chair', ' Carter Counter Stool', ' Zaki Counter Stool', ' Mikael Nightstand']","['https://eurolivingfurniture.com/products/746-writing-desk', 'https://www.prestige-affairs.com/products/wishbone-y-chair', 'https://sika-design.com/products/belladonna-nature']"
https://denvermodern.com/products/chula-outdoor-rug,"[' Vail Lounge Chair', ' Outdoor Vail Lounge Chair', ' Outdoor Avon Lounge Chair', ' Rio Lounge Chair', ' Vail Dining Chair', ' N701 Sofa', ' Noel Hanging', ' Lounge Chair', ' Lounge', ' Oliver Bookshelf', ' Shadow TV Cupboard']","['https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair', 'https://mossgardenhome.com/products/woodland-puzzle', 'https://thonet.co.nz/products/all']"
https://famgizmo.co.uk/products/1800w-log-burning-flame-effect-stove-electric-fire-heater-fireplace-standing,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.interiorliving.ca/products/elaine-chair-1,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.bbdgstore.com/products/bed-pillows,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://french-classic-furniture.com/products/french-round-back-dining-chair-white-fcf688ch-000-rd-qa-wh_1,"[' French Round Back Dining Chair,', ' French Round Back Dining Chair, White FCF688CH-000-RD-QA-WH', ' French Round Dining Table Set Jennifer 5 Piece', ' French Round Dining Table Set Jennifer 5 Piece, Timber White FCF688DT-120-RD-QA-SET4', ' French Round Dining Table Set Queen Jennifer 7 Piece', ' French Round Dining Table Set Table Queen Jennifer 7 Piece Wood Timber, White FCF688DT-120-RD-QA-SET6', ' French Dining Chair Jennifer 54 cm', ' French Dining Chair Jennifer Solid Timber - White FCF688CH-54-56-QA-DC-WH', ' French Dining Arm Chair Jennifer 56 cm', ' French Dining Arm Chair Jennifer Armchair Solid Timber - White FCF688CH-56-54-QA-AC-WH', ' French 180cm Dining Table Only Jennifer', ' French 180cm Dining Table Jennifer Solid Timber - White FCF688DT-180-90-QA-WH']","['https://www.onlydiningchairs.com.au/products/wooden-velvet-retro-grey-dining-chair', 'https://wholesaleclassicfurniture.com/products/lyon-french-victorian-lamp-table-bedside-timber-bedside-table-white-wcf168bs-101-pn-wh_1', 'https://www.novena.com.sg/collections/stayhome-collection-for-immediate-delivery/products/altas-dining-set-solid-wood']"
https://habitekshop.com/products/model-5-oak,"[' Model 5 Oak', ' Morris Coffee Table Model', ' Morris Coffee Table Model 1', ' Morris coffee table model 5 in Oak']","['https://www.laura-james.co.uk/products/coffee-table-corona', 'https://singapore-furniture-sale.com/products/naples-teak-coffee-table-40x60x100-sfs638ct-000-ta', 'https://mydesignrepublic.com/collections/all/products/antika-rug']"
https://homeandpatioliving.com/products/mib,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.savetheplanetfurniture.com/products/lantern-silver-cube,['No products found'],"['https://www.mrandmrswhite.net/products/gift-card-2', 'https://primrosehomeware.co.uk/products/pulley-clothes-airer-5-lath', 'https://brisbanefurniture.com.au/products/linear-desk']"
https://www.greensladesfurniture.co.nz/collections/rugs/products/nebraska-floor-rug-ash,['No products found'],"['https://www.mrandmrswhite.net/products/gift-card-2', 'https://primrosehomeware.co.uk/products/pulley-clothes-airer-5-lath', 'https://brisbanefurniture.com.au/products/linear-desk']"
https://www.loomlan.com/collections/modern-furniture-sofa-loveseat-tufted-leather-blue-velvet/products/dean-92-california-casual-sofa,"[' Diamond Sofa', ' Zuo Modern (', ' Ionic Fabric Upholstered Sofa', ' Leander Fabric Upholstered Luxurious Sofa', ' Luella Fabric Upholstered Classic Sofa', ' Byward Fabric Upholstered Sofa', ' Birrit Fabric Upholstered Contemporary Sofa', ' Astrid Fabric Upholstered Sofa', ' Virgo Fabric Upholstered Sofa', ' Laurel Fabric Upholstered Modern Sofa', ' Everton Fabric Upholstered Classic Sofa', ' Yosi Fabric Upholstered Sofa', ' Westin Leather Upholstered Classic Sofa', ' Veera Fabric Upholstered Luxurious Sofa', ' Soraya Fabric Upholstered Sofa', ' Sheridan Fabric Upholstered 2 Seater Sofa', ' Saul Upholstered Luxurious Sofa', ' Rogers Leather Upholstered Stylish Sofa', ' Magnolia Fabric Upholstered Sofa', ' Kira Fabric Modern Styled Sofa', ' Kendra Fabric Upholstered Sofa', ' Kalani Fabric Upholstered Sofa', ' Kaius Fabric Upholstered Sofa', ' Grimaldi Fabric Upholstered Contemporary Sofa', ' Ekon Fabric Upholstered Streamlined Sofa', ' Donnie Leather Upholstered Classic Sofa']","['https://www.nookandcranny.com/products/valda-sofa', 'https://midinmod.com/products/vendetta-bookcase%20via%20@https://twitter.com/midinmod?lang=en', 'https://www.timothyoulton.com/products/living/sectional-sofas']"
https://plankandpipe.co.uk/products/copper-pipe-clothes-hanger-hooks,"[' Copper Pipe Clothes Hanger Hooks', ' Copper Pipe Bathroom Towel Rack - 5 Tier']","['https://thebellacottage.com/products/barrel-bar', 'https://vintage-etc.com/products/tabeni-coat-stand', 'https://thebeachfurniture.com.au/products/gift-card']"
https://www.pizzazzhub.com.au/products/4-tier-tv-media-stand,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.polyteakoutdoor.com/products/polyteak-curved-outdoor-rocking-chair,"[' Carved Outdoor Rocking Chair', 'ER Charest', ' Poly TEAK rocking chairs']","['https://mossgardenhome.com/products/woodland-puzzle', 'https://www.byronbayhangingchairs.com.au/products/weekender', 'https://pepegarden.co.uk/products/erica-park-bench']"
https://www.souk.co.nz/products/sumatra-chair%20via%20@https://twitter.com/Souk_Collective,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://modholic.com/products/tulip-bar-table,"[' Tulip Fiberglass Bar Table, 32"" Round', ' Tulip Bar Table', ' Tulip Table', ' Tulip Fiberglass Dining Table, 32"" Round', ' Tulip Fiberglass Dining Table, 32"" Round Black', ' Tulip Fiberglass Dining Table, 32"" Round Black Base', ' Tulip Marble Bar Table, 32"" Round', ' tulip bar table', ' Tulip Fiberglass Bar Table, 32"" Round �', ' States Tulip Fiberglass Bar Table, 32"" Round']","['https://www.coolstuffandaccessories.com/products/white-wood-dining-table', 'https://livingedge.com.au/products/tables/dining', 'https://sika-design.com/products/belladonna-nature']"
https://walkeredisonshop.com/products/jackson-slat-entry-table,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://stylefurniture.com.sg/products/lucas-armchair,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.walteralice.com/products/wool-alpaca-poly-blend-check-fireside-chair?variant=8105538551900,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://veroabode.com/products/adjustable-vintage-retro-rustic-bar-stool,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.kotihome.com.au/collections/tv/products/new-devanti-40-inch-smart-led-tv-2k-full-hd-lcd-slim-screen-black,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.novomodern.com/products/avenue-chair,[],"['https://finelinefurnitureandaccessories.com/products/colosso-woven-neoprene-hand-knotted-basket', 'https://www.smallspaceplus.com/products/scube', 'https://hauslondon.com/products/gift-card']"
https://yoyo.co.nz/products/yoyo-gift-voucher,"[' YOYO Gift Voucher –', ' Design by Kiwis', ' YOYO', ' Vintage NZ Map Coasters', ' Rimu Bottle Opener', ' Spray Glow Furniture Polish', ' Vintage NZ Map Placemats', ' Seed Light Shade', "" Seed light shade's"", ' i O Drum Light Shade', ' i O Drum light shade', ' West Coast Stone Floor Mats', ' Wooden Soap Keeper', ' Nectar Light Shade', ' Dibber Planting Tool', ' Indira Cushion', ' Frizzell O-Clock', ' Blonde wood framed Frizzell O-Clock']","['https://ingoodcompany.com.au/collections/new-arrivals/products/kuru-bowl-ceramic-37cm-grey', 'https://www.blockandchisel.co.za/products/special-features/promotion-53', 'https://www.skandium.com/products/ch24-soft']"
https://newstartfurniture.com.au/products/4-four-poster-king-bed-frame,"[' Accessorize 325TC Pair of Stripe Jumbo / Queen Pillowcases Mocha', ' Accessorize 325TC Pair of Stripe Jumbo / Queen Pillowcases Green', ' Accessorize 325TC Pair of Stripe Jumbo / Queen Pillowcases Ecru', ' Accessorize 325TC Pair of Stripe Jumbo / Queen Pillowcases Blush', ' Accessorize 325TC Pair of Stripe Jumbo / Queen Pillowcases Blue', ' Accessorize Leaf 3 Piece Jacquard Comforter Set Queen', ' Accessorize Vera 3 Piece Jacquard Comforter Set Queen', ' Rans Pure Cotton Vintage Tablecloth Indigo 180 cm Round', ' Rans Pure Cotton Vintage Tablecloth Indigo 150 X 360 + 4 cm', ' Accessorize Kienze Washed Cotton Printed 3 Piece Comforter Set Queen', ' Rans Pure Cotton Vintage Tablecloth Grey 180 cm Round', ' Rans Pure Cotton Vintage Tablecloth Grey 150 X 360 + 4 cm']","['https://elephanthead.co.uk/products/colourful-markers-cushion-cover', 'https://nyfurnitureoutlets.com/products/acme-furniture-versailles-classic-bed-king', 'https://nestz.com.au/products/classic-chess-board']"
